ProjectID,ProjectName,ProjectStartDate,ProjectCompletionDate,BuildingID,Number,Street,Borough,Postcode,BBL,BIN,CommunityBoard,CouncilDistrict,CensusTract,NTA-NeighborhoodTabulationArea,Latitude,Longitude,Latitude(Internal),Longitude(Internal),BuildingCompletionDate,ReportingConstructionType,ExtendedAffordabilityOnly,PrevailingWageStatus,ExtremelyLowIncomeUnits,VeryLowIncomeUnits,LowIncomeUnits,ModerateIncomeUnits,MiddleIncomeUnits,OtherIncomeUnits,StudioUnits,1-BRUnits,2-BRUnits,3-BRUnits,4-BRUnits,5-BRUnits,6-BR+Units,Unknown-BRUnits,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalUnits
60312,CONFIDENTIAL,1/15/2016,1/23/2017,,----,----,Brooklyn,,,,BK-05,42,,,,,,,1/23/2017,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
60013,CONFIDENTIAL,1/14/2016,1/14/2016,,----,----,Staten Island,,,,SI-01,49,,,,,,,1/14/2016,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
65089,1035 ANDERSON AVENUE,1/13/2016,,967660,1035,ANDERSON AVENUE,Bronx,10452,2025080031,2003143,BX-04,8,189,BX26,40.83322728,-73.92646535,40.83314518,-73.92684126,,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,0,5,6,0,0,0,0,0,11,0,11,53
59988,CONFIDENTIAL,1/11/2016,3/4/2016,,----,----,Queens,,,,QN-12,27,,,,,,,3/4/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
60023,CONFIDENTIAL,1/11/2016,1/11/2016,,----,----,Staten Island,,,,SI-02,50,,,,,,,1/11/2016,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
65081,BRONX LIVING LLC,1/11/2016,,948645,1138,TELLER AVENUE,Bronx,10456,2024290012,2124470,BX-04,,175,BX14,40.83068144,-73.91253436,40.83047545,-73.91235396,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,40
59989,CONFIDENTIAL,1/8/2016,3/4/2016,,----,----,Queens,,,,QN-13,27,,,,,,,3/4/2016,Preservation,No,Non Prevailing Wage,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
60123,CONFIDENTIAL,1/8/2016,1/8/2016,,----,----,Queens,,,,QN-10,32,,,,,,,1/8/2016,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
65096,21-03 46 AVENUE APARTMENTS,1/7/2016,11/30/2016,949313,21-03,46 AVENUE,Queens,11101,4000760001,4539161,QN-02,26,7,QN31,40.74594274,-73.94784361,40.74603327,-73.94773527,11/30/2016,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
60121,CONFIDENTIAL,1/6/2016,1/6/2016,,----,----,Brooklyn,,,,BK-15,48,,,,,,,1/6/2016,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
59688,Riverton Square,1/5/2016,1/5/2016,2703,2225,5 AVENUE,Manhattan,10037,1017600001,1081109,MN-11,9,210,MN34,40.81305731,-73.93738679,40.81340525,-73.93621236,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,109,0,53,0,0,79,81,2,0,0,0,0,162,0,162,205
59688,Riverton Square,1/5/2016,1/5/2016,20926,45,EAST 135 STREET,Manhattan,10037,1017600101,1082615,MN-11,9,210,MN34,40.81183758,-73.93543718,40.81253734,-73.93517639,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,54,0,27,0,0,39,42,0,0,0,0,0,81,0,81,103
59688,Riverton Square,1/5/2016,1/5/2016,804704,10,EAST 138 STREET,Manhattan,10037,1017600001,1081107,MN-11,9,210,MN34,40.81427484,-73.93533727,40.81340525,-73.93621236,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,55,0,27,0,0,40,41,1,0,0,0,0,82,0,82,103
59688,Riverton Square,1/5/2016,1/5/2016,804798,2255,FIFTH AVENUE,Manhattan,10037,1017600001,1081108,MN-11,9,210,MN34,40.81413282,-73.93660906,40.81340525,-73.93621236,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,109,0,55,0,0,80,82,2,0,0,0,0,164,0,164,206
59688,Riverton Square,1/5/2016,1/5/2016,805053,2156,MADISON AVENUE,Manhattan,10037,1017600001,1081105,MN-11,9,210,MN34,40.81202458,-73.93608002,40.81340525,-73.93621236,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,106,0,54,0,0,78,80,2,0,0,0,0,160,0,160,201
59688,Riverton Square,1/5/2016,1/5/2016,805054,2171,MADISON AVENUE,Manhattan,10037,1017600101,1082614,MN-11,9,210,MN34,40.81245531,-73.93573642,40.81253734,-73.93517639,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,108,0,55,1,0,81,81,2,0,0,0,0,164,0,164,206
59688,Riverton Square,1/5/2016,1/5/2016,805055,2190,MADISON AVENUE,Manhattan,10037,1017600001,1081106,MN-11,9,210,MN34,40.81324288,-73.93543943,40.81340525,-73.93621236,1/5/2016,Preservation,Yes,Non Prevailing Wage,0,0,109,0,54,0,0,80,81,2,0,0,0,0,163,0,163,206
65092,1770 MADISON AVENUE LLC,1/5/2016,10/16/2017,965502,1770,MADISON AVENUE,Manhattan,10035,1016227501,1089838,MN-11,9,184,MN34,40.80023769,-73.94467679,40.80029823,-73.94500181,10/16/2017,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,1,6,0,0,0,0,0,0,7,0,7,32
58204,CONFIDENTIAL,5/8/2015,5/8/2015,,----,----,Brooklyn,,,,BK-17,40,,,,,,,5/8/2015,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,502964,178-25,93 AVENUE,Queens,11433,4103180017,4220047,QN-12,27,444,QN61,40.70713251,-73.78219366,40.70741482,-73.78198354,4/1/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,509831,201-10,99 AVENUE,Queens,11423,4108480005,4231913,QN-12,27,50202,QN07,40.71182329,-73.75877544,40.71166618,-73.75846219,5/31/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,524251,212-44,112 ROAD,Queens,11429,4111370146,4240176,QN-13,27,538,QN34,40.70548095,-73.74391328,40.70498709,-73.74277184,5/4/2015,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,524259,214-05,112 ROAD,Queens,11429,4111410088,4240288,QN-13,27,538,QN34,40.70499575,-73.74173667,40.70522629,-73.74172496,4/2/2015,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,544606,241-51,132 ROAD,Queens,11422,4129770034,4279539,QN-13,31,61602,QN05,40.67552426,-73.73062438,40.67540957,-73.72970913,2/26/2015,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,546603,221-16,134 ROAD,Queens,11413,4131010032,4281401,QN-13,31,358,QN66,40.67763675,-73.74837174,40.67737009,-73.74818167,5/31/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,589793,118-46,198 STREET,Queens,11412,4126220029,4271855,QN-12,27,376,QN08,40.69208515,-73.75338009,40.69158019,-73.75341802,2/7/2015,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,606794,104-29,219 STREET,Queens,11429,4111640028,4240715,QN-13,27,580,QN34,40.71153658,-73.73570191,40.71094106,-73.73574395,5/31/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,606930,117-41,219 STREET,Queens,11411,4127360038,4274375,QN-13,27,608,QN33,40.69444702,-73.74149264,40.69416398,-73.74134589,5/31/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,607523,137-35,220 PLACE,Queens,11413,4131280004,4281954,QN-13,31,358,QN66,40.67418104,-73.75088309,40.67381303,-73.75078713,1/8/2015,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,611062,131-25,224 STREET,Queens,11413,4129340129,4278619,QN-13,31,630,QN66,40.68054237,-73.74413523,40.68051976,-73.74384328,1/21/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,611063,131-27,224 STREET,Queens,11413,4129340127,4278618,QN-13,31,630,QN66,40.68050399,-73.74415701,40.680443,-73.74388324,1/21/2016,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49635,Habitat-NYC Single Family Homes Phase I,12/31/2015,5/31/2016,743473,43,HARBOR ROAD,Staten Island,10303,5012270037,5027759,SI-01,49,223,SI12,40.63600004,-74.16020358,40.6358907,-74.15987905,11/30/2015,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
49445,TMN903 - Lemle & Wolff,12/30/2015,,40063,31,WEST 129 STREET,Manhattan,10027,1017270020,1053724,MN-10,9,208,MN03,40.80960407,-73.94190914,40.80978791,-73.94179699,,Preservation,No,Non Prevailing Wage,0,18,0,0,0,0,0,0,0,18,0,0,0,0,18,0,18,18
49445,TMN903 - Lemle & Wolff,12/30/2015,,40069,39,WEST 129 STREET,Manhattan,10027,1017270016,1053722,MN-10,9,208,MN03,40.80966453,-73.94205719,40.80991432,-73.94209671,,Preservation,No,Non Prevailing Wage,0,24,0,0,0,1,0,0,1,14,10,0,0,0,25,0,25,25
49445,TMN903 - Lemle & Wolff,12/30/2015,,40079,43,WEST 129 STREET,Manhattan,10027,1017270014,1053721,MN-10,9,208,MN03,40.8096975,-73.94212941,40.80998302,-73.9422556,,Preservation,No,Non Prevailing Wage,0,0,0,24,0,1,0,0,2,12,11,0,0,0,25,0,25,25
49445,TMN903 - Lemle & Wolff,12/30/2015,,40088,53,WEST 129 STREET,Manhattan,10027,1017270010,1053719,MN-10,9,208,MN03,40.8097772,-73.94231719,40.81011492,-73.94257338,,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,0,0,13,11,0,0,0,24,0,24,24
52758,CSH,12/30/2015,,185927,2174,ATLANTIC AVENUE,Brooklyn,11233,3014330033,3038568,BK-16,41,303,BK79,40.6765352,-73.91450307,40.676236,-73.91448182,,Preservation,No,Non Prevailing Wage,0,0,10,0,8,0,4,8,6,0,0,0,0,0,18,0,18,18
52758,CSH,12/30/2015,,213936,1638,BROADWAY,Brooklyn,11207,3014990013,3040252,BK-16,41,373,BK79,40.68488165,-73.91395513,40.68462914,-73.91396627,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2
52758,CSH,12/30/2015,,232317,673,DECATUR STREET,Brooklyn,11233,3015020060,3040442,BK-16,41,373,BK79,40.68343951,-73.91613835,40.68365095,-73.91626067,,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,3,3,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,232319,675,DECATUR STREET,Brooklyn,11233,3015020059,3040441,BK-16,41,373,BK79,40.6834477,-73.91608065,40.68366186,-73.91616692,,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,3,3,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,234869,28,DUMONT AVENUE,Brooklyn,11212,3035650035,3081795,BK-16,41,892,BK81,40.66263891,-73.91901921,40.66243575,-73.91895098,,Preservation,No,Non Prevailing Wage,0,0,20,0,3,0,1,0,14,4,4,0,0,0,23,0,23,23
52758,CSH,12/30/2015,,287213,1301,EAST NEW YORK AVENUE,Brooklyn,11212,3014760032,3039586,BK-16,41,361,BK79,40.66869396,-73.91910919,40.66881491,-73.91937219,,Preservation,No,Non Prevailing Wage,0,1,10,0,1,0,2,3,6,1,0,0,0,0,12,0,12,12
52758,CSH,12/30/2015,,287616,1438,EASTERN PARKWAY EXTENSION,Brooklyn,11233,3014750051,3039559,BK-16,41,361,BK79,40.66894247,-73.92124652,40.668931,-73.92054,,Preservation,No,Non Prevailing Wage,0,1,12,0,3,0,0,6,7,3,0,0,0,0,16,0,16,16
52758,CSH,12/30/2015,,287624,1480,EASTERN PARKWAY EXTENSION,Brooklyn,11233,3014740009,3039522,BK-16,41,361,BK79,40.66970697,-73.91938193,40.66937204,-73.91928861,,Preservation,No,Non Prevailing Wage,0,4,15,0,1,0,0,6,14,0,0,0,0,0,20,0,20,20
52758,CSH,12/30/2015,,287626,1484,EASTERN PARKWAY EXTENSION,Brooklyn,11233,3014740012,3039523,BK-16,41,361,BK79,40.66973711,-73.91930619,40.66947624,-73.91914429,,Preservation,No,Non Prevailing Wage,0,0,10,0,2,0,0,5,3,4,0,0,0,0,12,0,12,12
52758,CSH,12/30/2015,,287645,1517,EASTERN PARKWAY,Brooklyn,11233,3014710033,3039458,BK-16,41,361,BK79,40.67040573,-73.91773727,40.67059243,-73.91782356,,Preservation,No,Non Prevailing Wage,0,1,15,0,0,0,0,2,10,4,0,0,0,0,16,0,16,16
52758,CSH,12/30/2015,,301835,174,GRAFTON STREET,Brooklyn,11212,3035510032,3081512,BK-16,41,894,BK81,40.66388159,-73.91802647,40.66390101,-73.9183148,,Preservation,No,Non Prevailing Wage,0,2,12,0,9,0,12,2,9,0,0,0,0,0,23,0,23,23
52758,CSH,12/30/2015,,313959,893,THOMAS S BOYLAND STREET,Brooklyn,11212,3036120021,3082553,BK-16,42,916,BK81,40.65841408,-73.91076711,40.65851815,-73.91047503,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,1,5,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,313969,908,THOMAS S BOYLAND STREET,Brooklyn,11212,3036110147,3082539,BK-16,42,896,BK81,40.65819721,-73.91073136,40.65815079,-73.91103777,,Preservation,No,Non Prevailing Wage,0,0,4,0,2,0,0,1,5,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,314170,545,HOWARD AVENUE,Brooklyn,11233,3014760009,3039580,BK-16,41,361,BK79,40.6689389,-73.92004974,40.66899627,-73.91966756,,Preservation,No,Non Prevailing Wage,0,0,15,0,1,0,0,1,15,0,0,0,0,0,16,0,16,16
52758,CSH,12/30/2015,,314270,808,HOWARD AVENUE,Brooklyn,11212,3035650044,3081799,BK-16,41,892,BK81,40.66209237,-73.91855491,40.66207613,-73.91887572,10/9/2017,Preservation,No,Non Prevailing Wage,0,0,5,0,1,0,0,0,6,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,330367,854,MACON STREET,Brooklyn,11233,3014980018,3040202,BK-16,41,373,BK79,40.68487532,-73.91654398,40.68464752,-73.91656951,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2
52758,CSH,12/30/2015,,330375,870,MACON STREET,Brooklyn,11233,3014980025,3040209,BK-16,41,373,BK79,40.68492714,-73.91609321,40.68471298,-73.91599613,,Preservation,No,Non Prevailing Wage,0,3,13,0,0,0,8,8,0,0,0,0,0,0,16,0,16,16
52758,CSH,12/30/2015,,334886,744,MAC DONOUGH STREET,Brooklyn,11233,3015020014,3040398,BK-16,41,373,BK79,40.68413691,-73.91645116,40.68388186,-73.91674353,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,334889,748,MAC DONOUGH STREET,Brooklyn,11233,3015020016,3040400,BK-16,41,373,BK79,40.68414781,-73.91633937,40.68390368,-73.91655962,,Preservation,No,Non Prevailing Wage,0,4,2,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,334892,752,MAC DONOUGH STREET,Brooklyn,11233,3015020018,3040402,BK-16,41,373,BK79,40.68416145,-73.91622398,40.6839255,-73.9163721,10/9/2017,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,334901,762,MAC DONOUGH STREET,Brooklyn,11233,3015020023,3040407,BK-16,41,373,BK79,40.68419418,-73.9159427,40.68397732,-73.91591052,10/9/2017,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,334903,764,MAC DONOUGH STREET,Brooklyn,11233,3015020024,3040408,BK-16,41,373,BK79,40.68419963,-73.91588861,40.68398823,-73.91581676,10/9/2017,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,334915,777,MAC DONOUGH STREET,Brooklyn,11233,3014980050,3040224,BK-16,41,373,BK79,40.68426792,-73.91544143,40.68450663,-73.91532575,,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
52758,CSH,12/30/2015,,334922,783,MAC DONOUGH STREET,Brooklyn,11233,3014980047,3040221,BK-16,41,373,BK79,40.68428701,-73.91527194,40.68450646,-73.91509499,,Preservation,No,Non Prevailing Wage,0,1,1,0,1,0,0,0,1,2,0,0,0,0,3,0,3,3
52758,CSH,12/30/2015,,334936,806,MAC DONOUGH STREET,Brooklyn,11233,3015030014,3040459,BK-16,41,373,BK79,40.68441786,-73.91406389,40.68418726,-73.9140029,10/9/2017,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,334939,812,MAC DONOUGH STREET,Brooklyn,11233,3015030017,3040462,BK-16,41,373,BK79,40.68444241,-73.91386195,40.68421725,-73.91373965,,Preservation,No,Non Prevailing Wage,0,1,5,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,349937,327,HOWARD AVENUE,Brooklyn,11233,3014320068,3038557,BK-16,41,303,BK79,40.67640963,-73.91926567,40.6762119,-73.91911089,,Preservation,No,Non Prevailing Wage,0,10,6,0,0,0,0,12,4,0,0,0,0,0,16,0,16,16
52758,CSH,12/30/2015,,351579,1492,PARK PLACE,Brooklyn,11213,3013740011,3036599,BK-08,36,347,BK61,40.67217722,-73.92755136,40.67202912,-73.92773898,,Preservation,No,Non Prevailing Wage,0,1,16,0,5,0,2,4,16,0,0,0,0,0,22,0,22,22
52758,CSH,12/30/2015,,362714,688,ROCKAWAY AVENUE,Brooklyn,11212,3035750052,3081943,BK-16,41,924,BK81,40.66295807,-73.90903089,40.66307636,-73.90935874,,Preservation,No,Non Prevailing Wage,0,2,11,0,3,0,0,2,14,0,0,0,0,0,16,0,16,16
52758,CSH,12/30/2015,,376556,1748,STERLING PLACE,Brooklyn,11233,3014700028,3039433,BK-16,41,361,BK79,40.6709129,-73.92077556,40.67065216,-73.92080471,,Preservation,No,Non Prevailing Wage,0,0,6,0,2,0,0,1,7,0,0,0,0,0,8,0,8,8
52758,CSH,12/30/2015,,379354,425,MARCUS GARVEY BOULEVARD,Brooklyn,11216,3016640001,3046350,BK-03,36,275,BK35,40.68259423,-73.93795276,40.68259133,-73.93766793,,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,1,1,4,0,0,0,0,0,6,0,6,6
52758,CSH,12/30/2015,,380112,50,SUTTER AVENUE,Brooklyn,11212,3035320025,3081190,BK-16,41,900,BK81,40.66555515,-73.92086843,40.66535739,-73.92067042,,Preservation,No,Non Prevailing Wage,0,2,16,0,8,0,0,2,10,14,0,0,0,0,26,0,26,26
52758,CSH,12/30/2015,,380683,116,TAPSCOTT STREET,Brooklyn,11212,3035320035,3081192,BK-16,41,900,BK81,40.66486854,-73.92026008,40.66491815,-73.9205592,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,1,5,0,0,0,0,0,6,0,6,6
53077,"Clayton Apartments, Inc. 8-A Loan",12/30/2015,6/19/2017,23627,485,LENOX AVENUE,Manhattan,10037,1019190026,1058249,MN-10,9,228,MN03,40.81366041,-73.94119391,40.81385823,-73.94159474,6/19/2017,Preservation,No,Non Prevailing Wage,0,36,125,0,0,0,32,39,39,51,0,0,0,0,0,161,161,161
55026,Home Street Homes,12/30/2015,,53587,1146,BRYANT AVENUE,Bronx,10459,2027540069,2006209,BX-03,17,12101,BX35,40.82753212,-73.88889986,40.82755657,-73.88863604,,Preservation,No,Non Prevailing Wage,0,1,7,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8
55026,Home Street Homes,12/30/2015,,85467,1160,HOE AVENUE,Bronx,10459,2027520017,2006168,BX-03,17,12101,BX35,40.82763282,-73.89088343,40.82775059,-73.89060862,,Preservation,No,Non Prevailing Wage,0,0,7,0,3,0,0,1,0,9,0,0,0,0,10,0,10,10
55026,Home Street Homes,12/30/2015,,85470,1163,HOE AVENUE,Bronx,10459,2027450036,2006063,BX-03,17,125,BX35,40.82767127,-73.89090505,40.82782523,-73.89117219,,Preservation,No,Non Prevailing Wage,0,0,7,0,2,1,0,1,5,4,0,0,0,0,10,0,10,10
55026,Home Street Homes,12/30/2015,,86493,905,HOME STREET,Bronx,10459,2029740022,2010463,BX-03,17,125,BX35,40.82837421,-73.89415958,40.82854972,-73.89400031,,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
55026,Home Street Homes,12/30/2015,,86506,930,HOME STREET,Bronx,10459,2027280016,2005809,BX-03,17,125,BX35,40.82847171,-73.89275019,40.82825758,-73.89270356,,Preservation,No,Non Prevailing Wage,0,1,20,0,8,1,0,16,4,10,0,0,0,0,30,0,30,30
55026,Home Street Homes,12/30/2015,,86507,936,HOME STREET,Bronx,10459,2027280019,2005810,BX-03,17,125,BX35,40.8284907,-73.89251168,40.82826838,-73.89250481,,Preservation,No,Non Prevailing Wage,0,4,19,0,2,0,0,10,9,1,5,0,0,0,25,0,25,25
55026,Home Street Homes,12/30/2015,,109998,1208,SOUTHERN BOULEVARD,Bronx,10459,2029790002,2010531,BX-03,17,125,BX35,40.82891829,-73.89187502,40.82881367,-73.89153914,,Preservation,No,Non Prevailing Wage,0,5,11,0,2,0,0,0,6,7,5,0,0,0,18,0,18,18
57642,404 East 10 Street HDFC,12/30/2015,12/30/2015,11580,404,EAST 10 STREET,Manhattan,10009,1003790011,1004542,MN-03,2,28,MN28,40.72568502,-73.97709381,40.72547369,-73.97718047,12/30/2015,Preservation,Yes,Non Prevailing Wage,0,0,0,11,0,0,0,0,8,3,0,0,0,0,0,11,11,11
59834,Kelly Towers,12/30/2015,,104467,2380,PROSPECT AVENUE,Bronx,10458,2031140052,2013047,BX-06,15,393,BX06,40.85344716,-73.88282351,40.85318591,-73.88232875,,Preservation,No,Non Prevailing Wage,0,0,0,160,0,0,79,65,16,0,0,0,0,0,160,0,160,160
59834,Kelly Towers,12/30/2015,,110127,2405,SOUTHERN BOULEVARD,Bronx,10458,2031150005,2013061,BX-06,15,393,BX06,40.85377248,-73.88155776,40.8537289,-73.88187594,,Preservation,No,Non Prevailing Wage,0,0,0,142,0,0,75,52,15,0,0,0,0,0,142,0,142,142
59836,Keith Plaza,12/30/2015,,110144,2459,SOUTHERN BOULEVARD,Bronx,10458,2031150021,2086808,BX-06,15,393,BX06,40.85492218,-73.88123399,40.85563324,-73.88140624,,Preservation,No,Prevailing Wage,122,93,64,31,0,1,28,80,149,54,0,0,0,0,311,0,311,311
59915,CONFIDENTIAL,12/30/2015,5/23/2016,,----,----,Brooklyn,,,,BK-03,36,,,,,,,5/23/2016,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
52467,Ford Bedford. 2848 Bainbridge Ave.Serviam Heights,12/29/2015,,921886,321,EAST 198 STREET,Bronx,10458,2032910024,2117126,BX-07,15,40702,BX05,40.86805115,-73.88777642,40.86849295,-73.88767805,,New Construction,No,Prevailing Wage,138,0,0,0,0,2,0,138,2,0,0,0,0,0,140,0,140,140
52467,Ford Bedford. 2848 Bainbridge Ave.Serviam Heights,12/29/2015,,955101,2880,BAINBRIDGE AVENUE,Bronx,10458,,,BX-07,15,40702,BX05,40.86932608,-73.88639671,,,,New Construction,No,Prevailing Wage,57,0,0,0,0,0,24,33,0,0,0,0,0,0,57,0,57,57
53483,1 Flatbush Avenue,12/29/2015,,292318,15,FLATBUSH AVENUE,Brooklyn,11217,3021060026,3424472,BK-02,35,33,BK68,40.68812353,-73.98039161,40.68831837,-73.98018241,,New Construction,No,Non Prevailing Wage,0,0,32,0,0,0,8,15,9,0,0,0,0,0,32,0,32,157
53580,530 EXTERIOR STREET (AKA E 149 ST A),12/29/2015,,976828,530,EXTERIOR STREET,Bronx,10451,2023510025,,BX-01,8,63,BX63,40.81879523,-73.93034348,40.81846567,-73.93002589,,New Construction,No,Non Prevailing Wage,32,0,124,0,0,1,24,67,55,11,0,0,0,0,157,0,157,157
59835,CONFIDENTIAL,12/29/2015,12/29/2015,,----,----,Bronx,,,,BX-09,18,,,,,,,12/29/2015,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
50638,Doe.1345 Rogers Ave,12/24/2015,,949243,1355,ROGERS AVENUE,Brooklyn,11210,3052290017,3328301,BK-14,45,788,BK42,40.63695483,-73.95099499,40.63681193,-73.95059876,,New Construction,No,Prevailing Wage,115,0,7,0,0,1,70,22,23,8,0,0,0,0,123,0,123,123
50509,2605 Grand Concourse,12/23/2015,,965117,2605,GRAND CONCOURSE,Bronx,10468,2031680056,,BX-07,14,401,BX05,40.86472625,-73.89540688,40.86492426,-73.89584042,,New Construction,No,Non Prevailing Wage,0,0,24,69,0,1,6,42,40,6,0,0,0,0,94,0,94,94
59851,Essex Terrace,12/23/2015,,808266,750,ESSEX STREET,Brooklyn,11208,3043380001,3324005,BK-05,42,1116,BK82,40.66530677,-73.878414,40.66479092,-73.87857715,,Preservation,No,Non Prevailing Wage,0,0,0,15,0,0,0,0,15,0,0,0,0,0,15,0,15,15
59851,Essex Terrace,12/23/2015,,808716,2305,LINDEN BOULEVARD,Brooklyn,11208,3043380001,3394543,BK-05,42,1116,BK82,40.66396975,-73.87812087,40.66479092,-73.87857715,,Preservation,No,Non Prevailing Wage,0,0,0,65,0,0,12,47,6,0,0,0,0,0,65,0,65,65
